country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	last.observed
270	Gambia	31.1556	31.4513	31.7093	31.9172	32.1781	32.4107	32.7556	33.1152	33.6099	34.0854	34.5741	35.0632	35.5986	36.0864	36.579	37.1196	37.5585	38.0633	38.5333	39.0043	39.5325	40.0479	40.5487	41.0881	41.6759	42.192	42.8764	43.3658	43.5733	44.5174	44.9773	44.4894	46.2501	46.892	47.5128	48.1512	48.798	49.3917	50.1461	50.7249	51.2782	51.8574	52.4771	53.1503	53.7676	54.2923	54.8493	55.2254	56.0074	56.4657	56.8994	57.2832	57.7361	58.2232	58.7491	59.1098	59.667	60.0014	60.4734	60.7348	61.1675	61.5612	61.9	62.2525	62.5759	62.9713	63.3862	63.7076	64.0339	64.4275	64.4183	63.8475	64.859	65.8603	2023
