country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	67.752	67.9638	68.1776	68.3926	68.5951	68.7927	68.9714	69.1626	69.352	69.5407	69.725	69.8978	70.0678	70.2423	70.4185	70.5954	70.7589	70.927	71.0858	71.254	71.4066	71.5563	71.7194	71.882	72.0196	72.1644	72.3049	72.4586	72.6002	72.7377	72.8863	73.0329	73.1847	73.3242	73.4565	73.5888	73.7256	73.8707	74.0036	74.1243	74.2627	74.3925	74.5156	74.6468	74.7633	74.8897	75.0207	75.1457	75.2688	75.3933	75.5208	75.6425	75.7627	75.8853	75.9959	76.1208	76.2419	76.3581	76.4775	76.5967	76.7212	76.8429	76.9661	77.0737	77.1884	77.3125	77.4174	77.5321	77.6523	77.7661	77.8758	77.9918	78.1058	78.2216	78.3394	78.4541	78.5697
