country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	67.546	68.239	68.826	69.471	69.859	70.391	70.869	71.331	71.767	71.955	72.522	72.826	73.287	73.641	73.939	74.143	74.609	75.13	75.226	75.45	75.843	76.238	76.399	76.406	76.883	77.14	77.259	77.554	77.658	77.947	78.01	78.298	78.74	78.917	79.249	79.57	79.685	80.129	80.419	80.611	81.043	81.072	81.186	81.541	81.831	82.132	82.454	82.562	82.597	82.944	83.407	83.575	83.695	84.031	84.208	84.304	84.295	84.368	84.774	84.766	85.033	85.497	85.58	85.686	85.573	85.806	85.964	86.173	86.252	86.466	86.505	86.531	86.779	86.905	86.999	87.14	87.214
