country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	3.907463	3.803934	3.701454	3.602278	3.507037	3.414606	3.327725	3.244407	3.167263	3.096776	3.029667	2.967079	2.908189	2.855274	2.806735	2.759676	2.713598	2.671754	2.633516	2.594744	2.557443	2.521709	2.489983	2.462598	2.432805	2.403152	2.378137	2.35384	2.330569	2.308373	2.284384	2.264275	2.246367	2.227067	2.210013	2.193557	2.177497	2.161814	2.143171	2.127847	2.112321	2.09876	2.08094	2.0681	2.054435	2.04185	2.032803	2.01921	2.008503	1.997138	1.989391	1.979087	1.969944	1.960568	1.951787	1.943198	1.93525	1.926708	1.917689	1.908517	1.899692	1.891477	1.884336	1.879473	1.874791	1.869544	1.867227	1.863276	1.857693	1.852601	1.84857	1.841594	1.836075	1.832436	1.830218	1.823893	1.820837
