country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	2.981	2.805	2.619	2.441	2.329	2.226	2.142	2.075	1.966	1.911	1.855	1.814	1.764	1.734	1.695	1.654	1.623	1.624	1.594	1.566	1.529	1.506	1.473	1.453	1.434	1.417	1.412	1.399	1.388	1.368	1.37	1.348	1.334	1.33	1.327	1.288	1.272	1.281	1.26	1.253	1.221	1.235	1.217	1.21	1.215	1.221	1.217	1.211	1.209	1.196	1.171	1.167	1.157	1.166	1.147	1.128	1.129	1.127	1.129	1.1	1.093	1.068	1.062	1.063	1.069	1.069	1.067	1.064	1.061	1.047	1.066	1.054	1.058	1.057	1.068	1.064	1.062
