country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	4.819	4.801	4.774	4.752	4.723	4.699	4.646	4.542	4.512	4.477	4.442	4.436	4.368	4.343	4.338	4.282	4.224	4.189	4.12	4.09	4.038	4.004	3.98	4.019	3.948	3.933	3.927	3.886	3.836	3.834	3.771	3.696	3.665	3.612	3.658	3.598	3.575	3.552	3.503	3.487	3.458	3.409	3.401	3.384	3.349	3.308	3.295	3.281	3.242	3.273	3.241	3.174	3.176	3.134	3.134	3.105	3.078	3.048	2.999	2.951	2.93	2.902	2.915	2.9	2.887	2.852	2.889	2.849	2.852	2.862	2.886	2.867	2.83	2.843	2.851	2.82	2.801
