country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	65.07	64.974	64.746	64.723	64.608	64.648	64.516	64.55	64.631	64.547	64.505	64.566	64.687	64.667	64.855	64.798	64.795	64.899	64.948	64.925	65.005	64.989	64.871	65.056	65.118	65.051	65.209	65.177	65.377	65.431	65.353	65.38	65.562	65.579	65.601	65.696	65.686	65.637	65.762	65.941	66.068	66.095	66.065	66.138	66.021	66.067	66.34	66.353	66.547	66.291	66.501	66.61	66.501	66.949	67.08	66.863	67.016	67.104	67.237	67.12	67.232	67.399	67.396	67.409	67.352	67.459	67.469	67.683	67.774	67.778	67.517	67.489	67.76	67.814	67.879	68.026	67.848
