country_code	country	age	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	10	36.546	36.475	36.328	36.114	35.827	36.302	36.786	37.309	37.718	38.235	38.427	38.544	38.631	38.705	38.793	38.869	38.965	39.05	39.174	39.32	39.452	39.581	39.702	39.843	40	40.126	40.204	40.304	40.403	40.437	40.446	40.426	40.415	40.429	40.363	40.251	40.186	40.1	40.007	39.9	39.751	39.644	39.565	39.444	39.352	39.259	39.163	39.057	38.887	38.769	38.632	38.523	38.323	38.203	38.051	37.917	37.833	37.651	37.512	37.348	37.237	37.068	36.906	36.734	36.559	36.374	36.193	35.983	35.762	35.536	35.305	35.084	34.877	34.708	34.537	34.358	34.228
270	Gambia	11	36.509	36.481	36.412	36.266	36.054	35.769	36.244	36.729	37.254	37.663	38.181	38.374	38.492	38.58	38.656	38.744	38.822	38.917	39.005	39.129	39.276	39.409	39.539	39.66	39.802	39.96	40.087	40.165	40.266	40.364	40.403	40.41	40.391	40.381	40.396	40.331	40.221	40.158	40.072	39.978	39.873	39.725	39.617	39.537	39.418	39.326	39.232	39.136	39.03	38.863	38.746	38.608	38.498	38.3	38.181	38.028	37.894	37.81	37.629	37.49	37.328	37.218	37.047	36.887	36.715	36.54	36.355	36.173	35.964	35.745	35.516	35.287	35.067	34.86	34.693	34.523	34.342
270	Gambia	12	35.949	36.448	36.422	36.354	36.21	36	35.715	36.191	36.679	37.203	37.613	38.131	38.325	38.444	38.535	38.611	38.7	38.778	38.875	38.963	39.088	39.236	39.369	39.5	39.622	39.764	39.923	40.05	40.13	40.23	40.332	40.369	40.377	40.359	40.349	40.366	40.302	40.194	40.131	40.045	39.952	39.848	39.699	39.59	39.512	39.392	39.301	39.206	39.11	39.007	38.84	38.723	38.585	38.476	38.279	38.159	38.005	37.872	37.788	37.608	37.47	37.309	37.197	37.029	36.869	36.697	36.521	36.335	36.155	35.947	35.725	35.498	35.27	35.051	34.845	34.679	34.507
270	Gambia	13	34.726	35.891	36.391	36.366	36.3	36.157	35.948	35.665	36.143	36.63	37.155	37.566	38.085	38.279	38.401	38.491	38.569	38.657	38.737	38.834	38.923	39.049	39.197	39.331	39.462	39.585	39.728	39.888	40.015	40.094	40.198	40.299	40.336	40.346	40.328	40.32	40.337	40.276	40.167	40.104	40.019	39.928	39.822	39.672	39.565	39.487	39.367	39.275	39.181	39.087	38.984	38.817	38.699	38.563	38.455	38.256	38.137	37.984	37.85	37.767	37.588	37.45	37.288	37.179	37.011	36.851	36.678	36.501	36.318	36.138	35.928	35.708	35.481	35.254	35.035	34.83	34.663
270	Gambia	14	33.602	34.669	35.834	36.334	36.311	36.246	36.104	35.896	35.616	36.094	36.582	37.107	37.519	38.038	38.235	38.356	38.447	38.524	38.615	38.695	38.793	38.883	39.008	39.158	39.293	39.424	39.548	39.692	39.852	39.979	40.061	40.164	40.265	40.304	40.314	40.297	40.29	40.31	40.248	40.139	40.077	39.993	39.901	39.795	39.647	39.539	39.461	39.341	39.249	39.157	39.063	38.96	38.793	38.676	38.54	38.431	38.233	38.114	37.961	37.828	37.746	37.567	37.429	37.269	37.16	36.991	36.831	36.658	36.482	36.299	36.118	35.91	35.69	35.464	35.237	35.02	34.814
270	Gambia	15	32.512	33.542	34.609	35.773	36.275	36.253	36.188	36.048	35.843	35.563	36.042	36.53	37.056	37.468	37.989	38.186	38.308	38.399	38.478	38.569	38.65	38.749	38.839	38.966	39.115	39.251	39.383	39.507	39.652	39.812	39.942	40.023	40.127	40.229	40.268	40.279	40.264	40.259	40.278	40.216	40.109	40.048	39.963	39.87	39.765	39.617	39.509	39.43	39.311	39.221	39.13	39.036	38.932	38.766	38.65	38.513	38.405	38.207	38.088	37.936	37.804	37.722	37.543	37.406	37.246	37.137	36.968	36.807	36.635	36.461	36.276	36.096	35.888	35.669	35.445	35.219	35
270	Gambia	16	31.543	32.443	33.473	34.54	35.705	36.207	36.185	36.122	35.985	35.78	35.502	35.981	36.47	36.996	37.41	37.93	38.128	38.25	38.343	38.423	38.514	38.596	38.695	38.786	38.913	39.064	39.2	39.333	39.458	39.602	39.765	39.894	39.976	40.081	40.183	40.223	40.236	40.223	40.217	40.236	40.176	40.069	40.008	39.921	39.83	39.725	39.577	39.469	39.391	39.274	39.184	39.092	38.998	38.896	38.73	38.613	38.477	38.368	38.171	38.052	37.901	37.77	37.688	37.51	37.374	37.214	37.104	36.934	36.775	36.604	36.428	36.244	36.065	35.858	35.64	35.417	35.19
270	Gambia	17	30.714	31.46	32.36	33.39	34.457	35.62	36.122	36.102	36.042	35.905	35.701	35.425	35.905	36.394	36.922	37.335	37.856	38.053	38.177	38.27	38.35	38.443	38.524	38.625	38.716	38.844	38.995	39.132	39.265	39.39	39.538	39.699	39.829	39.912	40.016	40.121	40.162	40.177	40.164	40.158	40.178	40.119	40.011	39.948	39.864	39.772	39.667	39.518	39.41	39.335	39.218	39.128	39.035	38.943	38.841	38.674	38.557	38.422	38.313	38.117	38	37.849	37.717	37.637	37.46	37.323	37.163	37.052	36.884	36.726	36.552	36.378	36.196	36.017	35.812	35.595	35.37
270	Gambia	18	29.846	30.612	31.358	32.257	33.288	34.353	35.515	36.018	36	35.941	35.805	35.603	35.328	35.808	36.3	36.826	37.24	37.758	37.958	38.082	38.176	38.257	38.349	38.432	38.532	38.624	38.753	38.904	39.042	39.174	39.303	39.448	39.611	39.742	39.824	39.931	40.037	40.082	40.096	40.081	40.076	40.098	40.037	39.927	39.867	39.781	39.69	39.583	39.435	39.331	39.255	39.138	39.047	38.956	38.865	38.761	38.594	38.478	38.342	38.235	38.04	37.924	37.772	37.643	37.563	37.385	37.248	37.086	36.978	36.811	36.65	36.478	36.305	36.124	35.947	35.744	35.525
270	Gambia	19	28.584	29.727	30.493	31.238	32.138	33.167	34.23	35.392	35.896	35.88	35.821	35.686	35.486	35.212	35.694	36.184	36.711	37.122	37.644	37.843	37.967	38.061	38.141	38.235	38.318	38.419	38.512	38.641	38.792	38.928	39.066	39.192	39.338	39.502	39.632	39.717	39.826	39.935	39.978	39.99	39.978	39.975	39.994	39.93	39.823	39.761	39.675	39.582	39.476	39.332	39.228	39.152	39.033	38.944	38.855	38.76	38.657	38.491	38.375	38.24	38.134	37.941	37.823	37.674	37.546	37.465	37.286	37.147	36.988	36.882	36.711	36.552	36.383	36.211	36.032	35.857	35.65
270	Gambia	20	27.534	28.453	29.596	30.361	31.107	32.005	33.031	34.094	35.257	35.761	35.744	35.687	35.554	35.354	35.085	35.565	36.055	36.579	36.993	37.514	37.712	37.837	37.93	38.012	38.105	38.189	38.291	38.383	38.512	38.662	38.805	38.939	39.065	39.213	39.375	39.508	39.596	39.708	39.815	39.857	39.871	39.861	39.854	39.87	39.809	39.701	39.638	39.55	39.458	39.357	39.212	39.108	39.029	38.913	38.826	38.734	38.639	38.537	38.371	38.255	38.123	38.019	37.823	37.709	37.562	37.431	37.35	37.168	37.033	36.876	36.764	36.597	36.44	36.272	36.102	35.926	35.747
270	Gambia	21	26.523	27.398	28.318	29.458	30.225	30.969	31.865	32.89	33.955	35.116	35.619	35.604	35.548	35.415	35.22	34.95	35.43	35.916	36.444	36.857	37.376	37.576	37.699	37.795	37.876	37.97	38.055	38.156	38.249	38.376	38.534	38.672	38.806	38.935	39.081	39.246	39.382	39.474	39.583	39.689	39.732	39.749	39.734	39.724	39.744	39.681	39.572	39.507	39.42	39.333	39.232	39.087	38.98	38.904	38.79	38.699	38.607	38.514	38.411	38.245	38.133	38.002	37.895	37.704	37.591	37.442	37.31	37.226	37.049	36.916	36.753	36.645	36.48	36.324	36.159	35.993	35.812
270	Gambia	22	25.735	26.39	27.265	28.183	29.324	30.088	30.83	31.727	32.755	33.818	34.976	35.48	35.466	35.41	35.284	35.087	34.818	35.294	35.786	36.312	36.724	37.243	37.441	37.567	37.662	37.744	37.839	37.924	38.025	38.116	38.253	38.404	38.544	38.681	38.807	38.957	39.126	39.266	39.355	39.463	39.57	39.617	39.629	39.61	39.604	39.621	39.558	39.446	39.382	39.302	39.215	39.113	38.965	38.861	38.788	38.67	38.579	38.488	38.394	38.292	38.13	38.02	37.885	37.784	37.594	37.479	37.328	37.194	37.114	36.94	36.8	36.641	36.535	36.372	36.22	36.058	35.886
270	Gambia	23	25.08	25.608	26.263	27.137	28.057	29.195	29.957	30.7	31.599	32.626	33.686	34.844	35.349	35.336	35.287	35.158	34.964	34.691	35.174	35.663	36.188	36.601	37.119	37.32	37.445	37.54	37.624	37.72	37.804	37.904	38.005	38.135	38.289	38.431	38.565	38.697	38.85	39.024	39.161	39.248	39.359	39.469	39.511	39.518	39.504	39.496	39.513	39.447	39.336	39.28	39.199	39.11	39.006	38.862	38.761	38.683	38.565	38.476	38.384	38.291	38.193	38.034	37.919	37.791	37.691	37.498	37.381	37.228	37.099	37.022	36.84	36.704	36.548	36.444	36.284	36.137	35.968
270	Gambia	24	24.463	24.96	25.489	26.144	27.02	27.937	29.073	29.836	30.583	31.481	32.505	33.566	34.724	35.229	35.223	35.171	35.045	34.847	34.583	35.063	35.551	36.077	36.489	37.01	37.209	37.336	37.434	37.518	37.613	37.696	37.808	37.902	38.034	38.191	38.33	38.471	38.606	38.765	38.936	39.071	39.161	39.275	39.38	39.417	39.43	39.413	39.405	39.418	39.353	39.251	39.194	39.112	39.021	38.921	38.78	38.674	38.597	38.48	38.39	38.299	38.211	38.116	37.951	37.844	37.717	37.614	37.42	37.3	37.152	37.026	36.941	36.764	36.631	36.477	36.377	36.222	36.066
