country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	-2.989	-2.984	-2.894	-2.922	-2.706	-2.804	-2.887	-2.773	-2.487	-2.537	-2.611	-2.535	-2.451	-2.467	-2.044	-2.302	-2.196	-2.541	-2.091	-2.23	-2.312	-2.214	-2.331	-2.158	-2.268	-2.222	-2.103	-2.157	-2.175	-2.328	-1.641	-2.106	-2.035	-1.856	-2.058	-1.711	-1.516	-1.173	-1.379	-1.559	-1.393	-1.211	-1.579	-1.924	-1.584	-1.804	-1.803	-2.074	-1.988	-1.455	-1.54	-1.591	-1.818	-1.561	-1.373	-1.737	-1.743	-1.654	-1.728	-1.671	-1.393	-1.278	-1.612	-1.147	-1.097	-1.3	-1.439	-1.692	-1.314	-1.162	-1.754	-1.433	-1.244	-1.171	-0.956	-0.653	-1.19
