country_code	country	age	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	38	15.021	15.658	16.348	17.102	17.897	18.587	19.24	19.866	20.611	21.066	21.414	21.776	22.27	22.688	23.118	23.628	24.15	24.794	25.65	26.541	27.638	28.388	29.129	30.017	31.041	32.098	33.238	33.744	33.774	33.734	33.635	33.46	33.231	33.719	34.215	34.739	35.194	35.706	35.914	36.064	36.181	36.301	36.416	36.521	36.649	36.777	36.916	37.086	37.24	37.399	37.544	37.716	37.885	38.028	38.14	38.252	38.366	38.424	38.446	38.44	38.457	38.498	38.449	38.375	38.339	38.286	38.214	38.141	38.014	37.944	37.888	37.799	37.738	37.678	37.614	37.553	37.42
270	Gambia	39	14.262	14.936	15.572	16.26	17.013	17.804	18.492	19.144	19.771	20.513	20.967	21.314	21.677	22.17	22.591	23.017	23.528	24.046	24.692	25.545	26.433	27.527	28.275	29.016	29.901	30.922	31.978	33.114	33.62	33.65	33.617	33.516	33.343	33.119	33.604	34.102	34.628	35.085	35.595	35.803	35.955	36.075	36.192	36.306	36.414	36.542	36.67	36.808	36.979	37.138	37.296	37.442	37.613	37.785	37.93	38.04	38.153	38.268	38.327	38.35	38.347	38.366	38.406	38.362	38.289	38.252	38.2	38.127	38.058	37.933	37.861	37.808	37.722	37.663	37.605	37.545	37.481
270	Gambia	40	13.563	14.178	14.851	15.485	16.172	16.921	17.709	18.396	19.048	19.672	20.412	20.865	21.213	21.575	22.07	22.488	22.915	23.422	23.942	24.585	25.435	26.322	27.412	28.159	28.898	29.78	30.8	31.853	32.986	33.49	33.526	33.491	33.392	33.223	32.999	33.487	33.986	34.513	34.969	35.477	35.687	35.842	35.96	36.076	36.193	36.3	36.428	36.556	36.695	36.871	37.029	37.188	37.333	37.506	37.68	37.823	37.934	38.049	38.164	38.224	38.25	38.25	38.268	38.311	38.269	38.196	38.16	38.107	38.038	37.972	37.844	37.775	37.724	37.64	37.584	37.53	37.467
270	Gambia	41	12.781	13.48	14.094	14.764	15.397	16.081	16.827	17.613	18.299	18.949	19.571	20.309	20.761	21.108	21.472	21.964	22.382	22.806	23.315	23.833	24.474	25.322	26.205	27.293	28.038	28.775	29.656	30.672	31.722	32.851	33.358	33.393	33.36	33.264	33.096	32.876	33.365	33.866	34.391	34.846	35.355	35.566	35.719	35.836	35.955	36.071	36.18	36.307	36.436	36.579	36.755	36.914	37.072	37.219	37.395	37.567	37.711	37.823	37.938	38.054	38.118	38.146	38.144	38.167	38.212	38.169	38.097	38.06	38.011	37.945	37.876	37.752	37.685	37.637	37.555	37.502	37.446
270	Gambia	42	12.054	12.7	13.397	14.008	14.677	15.307	15.988	16.732	17.516	18.2	18.847	19.467	20.203	20.654	21.003	21.365	21.856	22.271	22.697	23.203	23.719	24.359	25.204	26.086	27.169	27.912	28.648	29.526	30.539	31.585	32.714	33.219	33.255	33.225	33.13	32.965	32.749	33.239	33.738	34.262	34.717	35.227	35.437	35.589	35.708	35.827	35.944	36.052	36.181	36.313	36.457	36.634	36.792	36.952	37.101	37.275	37.448	37.593	37.706	37.822	37.941	38.006	38.034	38.037	38.06	38.105	38.063	37.991	37.958	37.911	37.843	37.777	37.656	37.591	37.545	37.467	37.412
270	Gambia	43	11.364	11.975	12.619	13.312	13.923	14.588	15.215	15.893	16.636	17.417	18.097	18.742	19.361	20.094	20.546	20.893	21.255	21.743	22.16	22.583	23.088	23.603	24.241	25.084	25.962	27.042	27.783	28.516	29.391	30.401	31.447	32.57	33.074	33.113	33.083	32.992	32.831	32.619	33.107	33.605	34.129	34.584	35.092	35.3	35.455	35.574	35.694	35.81	35.92	36.052	36.185	36.329	36.505	36.666	36.828	36.975	37.15	37.324	37.47	37.585	37.703	37.824	37.888	37.919	37.924	37.948	37.993	37.951	37.883	37.852	37.803	37.738	37.675	37.556	37.494	37.451	37.371
270	Gambia	44	10.731	11.287	11.896	12.537	13.228	13.835	14.497	15.122	15.799	16.538	17.316	17.994	18.636	19.252	19.985	20.434	20.781	21.14	21.629	22.044	22.466	22.97	23.483	24.12	24.959	25.834	26.911	27.649	28.38	29.252	30.261	31.302	32.422	32.926	32.965	32.939	32.85	32.693	32.482	32.969	33.467	33.991	34.444	34.949	35.16	35.315	35.435	35.554	35.672	35.785	35.917	36.051	36.195	36.373	36.535	36.696	36.845	37.021	37.195	37.343	37.46	37.58	37.7	37.768	37.8	37.805	37.83	37.875	37.837	37.771	37.738	37.693	37.63	37.569	37.453	37.394	37.35
270	Gambia	45	10.103	10.656	11.21	11.816	12.455	13.142	13.746	14.405	15.029	15.703	16.438	17.212	17.888	18.528	19.144	19.872	20.32	20.665	21.025	21.512	21.925	22.346	22.848	23.361	23.994	24.831	25.703	26.775	27.512	28.24	29.112	30.115	31.152	32.27	32.772	32.814	32.79	32.705	32.549	32.34	32.826	33.324	33.846	34.297	34.803	35.013	35.169	35.289	35.409	35.531	35.644	35.778	35.911	36.057	36.237	36.398	36.56	36.71	36.887	37.062	37.212	37.33	37.45	37.573	37.642	37.676	37.681	37.706	37.754	37.719	37.651	37.622	37.579	37.518	37.46	37.347	37.287
270	Gambia	46	9.546	10.029	10.58	11.132	11.735	12.37	13.054	13.655	14.313	14.933	15.603	16.336	17.107	17.779	18.418	19.03	19.756	20.201	20.547	20.905	21.39	21.803	22.222	22.723	23.233	23.865	24.699	25.568	26.635	27.368	28.097	28.964	29.964	30.998	32.111	32.614	32.657	32.637	32.552	32.398	32.192	32.678	33.174	33.693	34.146	34.65	34.861	35.016	35.137	35.261	35.383	35.497	35.631	35.766	35.914	36.093	36.255	36.418	36.569	36.747	36.924	37.075	37.193	37.316	37.441	37.511	37.545	37.551	37.578	37.629	37.592	37.528	37.501	37.46	37.402	37.347	37.233
270	Gambia	47	9.048	9.474	9.954	10.502	11.052	11.652	12.283	12.963	13.563	14.217	14.834	15.501	16.23	16.997	17.668	18.303	18.913	19.633	20.079	20.423	20.78	21.264	21.674	22.093	22.592	23.101	23.73	24.56	25.426	26.488	27.221	27.945	28.809	29.807	30.836	31.945	32.448	32.494	32.474	32.391	32.239	32.037	32.521	33.014	33.534	33.985	34.488	34.699	34.855	34.979	35.104	35.227	35.341	35.477	35.614	35.761	35.941	36.105	36.268	36.42	36.6	36.779	36.93	37.051	37.175	37.3	37.371	37.405	37.414	37.444	37.494	37.46	37.399	37.374	37.335	37.281	37.225
270	Gambia	48	8.686	8.975	9.399	9.877	10.422	10.968	11.564	12.192	12.87	13.466	14.116	14.73	15.394	16.119	16.883	17.55	18.182	18.788	19.507	19.95	20.292	20.648	21.13	21.54	21.957	22.454	22.961	23.588	24.414	25.275	26.335	27.063	27.785	28.646	29.638	30.665	31.77	32.273	32.32	32.3	32.22	32.071	31.87	32.351	32.845	33.363	33.813	34.315	34.526	34.685	34.81	34.936	35.059	35.176	35.313	35.45	35.598	35.779	35.943	36.108	36.262	36.443	36.622	36.776	36.898	37.023	37.149	37.22	37.257	37.269	37.298	37.35	37.319	37.26	37.238	37.203	37.148
270	Gambia	49	8.421	8.611	8.899	9.32	9.796	10.337	10.88	11.472	12.097	12.771	13.363	14.009	14.62	15.28	16.002	16.761	17.424	18.052	18.656	19.37	19.812	20.153	20.507	20.987	21.395	21.811	22.306	22.81	23.434	24.256	25.115	26.168	26.894	27.613	28.469	29.458	30.48	31.582	32.083	32.13	32.113	32.035	31.888	31.688	32.17	32.662	33.179	33.627	34.128	34.342	34.502	34.628	34.753	34.879	34.997	35.134	35.272	35.422	35.603	35.769	35.936	36.091	36.272	36.454	36.609	36.732	36.857	36.984	37.058	37.097	37.109	37.141	37.196	37.167	37.111	37.091	37.056
270	Gambia	50	8.208	8.343	8.532	8.818	9.237	9.709	10.247	10.786	11.375	11.996	12.664	13.253	13.895	14.502	15.159	15.876	16.63	17.288	17.914	18.514	19.223	19.663	20.002	20.356	20.833	21.239	21.653	22.145	22.648	23.268	24.087	24.94	25.988	26.71	27.426	28.279	29.263	30.281	31.377	31.875	31.924	31.91	31.833	31.687	31.491	31.971	32.462	32.977	33.425	33.926	34.14	34.301	34.428	34.555	34.683	34.801	34.939	35.079	35.229	35.412	35.579	35.748	35.903	36.087	36.27	36.425	36.55	36.675	36.804	36.881	36.92	36.934	36.969	37.026	37	36.947	36.928
270	Gambia	51	8.052	8.126	8.26	8.449	8.733	9.149	9.617	10.15	10.686	11.271	11.887	12.55	13.135	13.772	14.376	15.028	15.74	16.488	17.143	17.764	18.36	19.065	19.502	19.84	20.192	20.666	21.07	21.482	21.972	22.471	23.091	23.903	24.752	25.793	26.511	27.223	28.073	29.053	30.064	31.153	31.65	31.701	31.687	31.612	31.47	31.276	31.755	32.244	32.757	33.206	33.706	33.921	34.082	34.211	34.34	34.468	34.587	34.727	34.867	35.019	35.204	35.373	35.542	35.7	35.885	36.068	36.224	36.349	36.478	36.609	36.685	36.728	36.745	36.782	36.841	36.819	36.766
270	Gambia	52	7.892	7.966	8.039	8.173	8.361	8.643	9.054	9.519	10.049	10.581	11.16	11.771	12.43	13.01	13.643	14.242	14.889	15.594	16.338	16.988	17.604	18.196	18.896	19.33	19.666	20.016	20.488	20.89	21.299	21.786	22.284	22.898	23.706	24.549	25.583	26.298	27.006	27.851	28.825	29.83	30.912	31.407	31.459	31.446	31.375	31.235	31.045	31.522	32.009	32.523	32.97	33.469	33.684	33.847	33.977	34.107	34.235	34.357	34.497	34.639	34.793	34.979	35.149	35.32	35.479	35.665	35.849	36.006	36.134	36.265	36.395	36.475	36.52	36.54	36.58	36.642	36.62
270	Gambia	53	7.73	7.802	7.875	7.949	8.082	8.268	8.548	8.956	9.417	9.943	10.469	11.044	11.65	12.302	12.879	13.506	14.1	14.741	15.441	16.179	16.823	17.435	18.022	18.717	19.148	19.482	19.83	20.299	20.698	21.105	21.59	22.084	22.694	23.497	24.333	25.361	26.071	26.777	27.615	28.582	29.58	30.656	31.148	31.201	31.191	31.121	30.985	30.798	31.273	31.761	32.273	32.719	33.215	33.432	33.596	33.727	33.858	33.988	34.111	34.253	34.397	34.553	34.739	34.911	35.084	35.244	35.431	35.615	35.775	35.905	36.036	36.169	36.251	36.299	36.321	36.364	36.427
270	Gambia	54	7.536	7.636	7.708	7.782	7.855	7.988	8.172	8.449	8.855	9.311	9.832	10.353	10.923	11.523	12.171	12.741	13.363	13.951	14.587	15.281	16.012	16.651	17.257	17.84	18.529	18.957	19.289	19.635	20.1	20.497	20.903	21.384	21.874	22.481	23.277	24.108	25.128	25.834	26.534	27.366	28.326	29.318	30.385	30.875	30.93	30.922	30.856	30.722	30.539	31.014	31.5	32.01	32.454	32.95	33.167	33.332	33.464	33.597	33.729	33.853	33.997	34.143	34.3	34.488	34.661	34.835	34.997	35.184	35.371	35.533	35.663	35.796	35.932	36.016	36.067	36.093	36.137
270	Gambia	55	7.396	7.441	7.54	7.612	7.686	7.759	7.89	8.073	8.349	8.75	9.202	9.717	10.234	10.798	11.393	12.034	12.599	13.214	13.798	14.428	15.115	15.839	16.472	17.074	17.651	18.334	18.759	19.089	19.433	19.894	20.289	20.691	21.169	21.657	22.258	23.048	23.873	24.886	25.587	26.281	27.108	28.061	29.044	30.103	30.591	30.648	30.643	30.578	30.449	30.271	30.745	31.229	31.736	32.18	32.674	32.892	33.058	33.191	33.326	33.459	33.586	33.732	33.879	34.037	34.227	34.402	34.576	34.739	34.929	35.118	35.279	35.412	35.548	35.686	35.773	35.827	35.854
270	Gambia	56	7.227	7.298	7.343	7.442	7.514	7.587	7.66	7.79	7.972	8.245	8.642	9.089	9.599	10.11	10.669	11.258	11.892	12.451	13.062	13.639	14.262	14.943	15.66	16.288	16.883	17.456	18.132	18.554	18.882	19.222	19.682	20.073	20.473	20.947	21.431	22.028	22.812	23.631	24.635	25.329	26.019	26.839	27.784	28.76	29.812	30.297	30.356	30.352	30.292	30.167	29.994	30.466	30.947	31.453	31.896	32.388	32.606	32.774	32.909	33.045	33.18	33.309	33.456	33.606	33.766	33.957	34.133	34.308	34.474	34.665	34.854	35.018	35.154	35.292	35.432	35.522	35.577
270	Gambia	57	6.997	7.127	7.197	7.242	7.341	7.413	7.485	7.557	7.687	7.868	8.137	8.53	8.972	9.477	9.983	10.536	11.119	11.745	12.299	12.903	13.474	14.091	14.765	15.475	16.095	16.686	17.252	17.923	18.341	18.666	19.005	19.46	19.848	20.245	20.715	21.196	21.788	22.567	23.378	24.372	25.061	25.746	26.559	27.496	28.465	29.508	29.991	30.051	30.051	29.995	29.874	29.705	30.175	30.655	31.159	31.6	32.09	32.31	32.478	32.615	32.753	32.891	33.021	33.171	33.322	33.484	33.676	33.853	34.031	34.198	34.39	34.581	34.748	34.886	35.026	35.169	35.261
270	Gambia	58	6.73	6.893	7.022	7.092	7.138	7.235	7.306	7.378	7.451	7.58	7.758	8.025	8.413	8.85	9.35	9.85	10.396	10.971	11.592	12.139	12.736	13.301	13.911	14.578	15.279	15.894	16.478	17.039	17.702	18.116	18.44	18.776	19.226	19.613	20.006	20.472	20.949	21.537	22.308	23.111	24.096	24.779	25.457	26.264	27.193	28.153	29.188	29.668	29.731	29.735	29.683	29.566	29.401	29.869	30.348	30.849	31.289	31.778	31.998	32.168	32.307	32.448	32.586	32.719	32.871	33.024	33.187	33.38	33.56	33.74	33.908	34.102	34.295	34.464	34.604	34.748	34.892
270	Gambia	59	6.453	6.623	6.784	6.912	6.982	7.027	7.124	7.194	7.267	7.339	7.466	7.642	7.906	8.289	8.722	9.214	9.708	10.247	10.816	11.429	11.969	12.559	13.117	13.72	14.379	15.072	15.68	16.257	16.812	17.468	17.879	18.199	18.532	18.979	19.361	19.751	20.214	20.687	21.269	22.031	22.826	23.801	24.478	25.15	25.949	26.87	27.822	28.847	29.325	29.392	29.399	29.35	29.237	29.078	29.544	30.02	30.519	30.958	31.444	31.665	31.837	31.979	32.121	32.263	32.398	32.551	32.706	32.87	33.066	33.247	33.428	33.599	33.795	33.991	34.162	34.305	34.45
270	Gambia	60	6.135	6.341	6.509	6.668	6.795	6.865	6.909	7.005	7.076	7.147	7.218	7.344	7.519	7.779	8.158	8.584	9.07	9.556	10.089	10.65	11.253	11.787	12.368	12.919	13.515	14.165	14.849	15.449	16.02	16.567	17.217	17.622	17.94	18.27	18.711	19.09	19.477	19.936	20.404	20.979	21.733	22.519	23.483	24.153	24.819	25.611	26.523	27.465	28.481	28.957	29.026	29.037	28.991	28.884	28.73	29.193	29.667	30.164	30.6	31.084	31.307	31.481	31.625	31.769	31.913	32.05	32.205	32.362	32.529	32.727	32.909	33.092	33.265	33.464	33.662	33.836	33.981
270	Gambia	61	5.79	6.018	6.222	6.387	6.545	6.67	6.738	6.783	6.878	6.948	7.019	7.089	7.214	7.386	7.643	8.016	8.436	8.913	9.393	9.917	10.47	11.065	11.59	12.163	12.706	13.293	13.934	14.609	15.2	15.763	16.305	16.944	17.345	17.659	17.985	18.422	18.797	19.181	19.634	20.096	20.664	21.409	22.186	23.138	23.801	24.46	25.244	26.145	27.078	28.085	28.558	28.63	28.643	28.602	28.5	28.351	28.812	29.283	29.777	30.212	30.694	30.919	31.094	31.24	31.387	31.533	31.672	31.829	31.988	32.158	32.356	32.541	32.727	32.903	33.104	33.304	33.479
270	Gambia	62	5.422	5.67	5.894	6.094	6.257	6.412	6.535	6.603	6.647	6.741	6.81	6.88	6.951	7.073	7.244	7.496	7.863	8.275	8.746	9.218	9.733	10.276	10.861	11.378	11.942	12.476	13.054	13.685	14.349	14.931	15.486	16.019	16.649	17.045	17.355	17.678	18.109	18.481	18.859	19.306	19.762	20.324	21.058	21.825	22.764	23.42	24.072	24.846	25.737	26.66	27.655	28.125	28.199	28.217	28.18	28.083	27.94	28.398	28.866	29.357	29.79	30.271	30.495	30.673	30.821	30.97	31.119	31.26	31.42	31.582	31.752	31.953	32.141	32.329	32.507	32.711	32.912
270	Gambia	63	5.036	5.298	5.541	5.761	5.958	6.118	6.27	6.391	6.458	6.503	6.595	6.663	6.733	6.802	6.924	7.091	7.339	7.698	8.104	8.565	9.028	9.534	10.067	10.642	11.15	11.703	12.228	12.796	13.416	14.068	14.642	15.187	15.711	16.331	16.721	17.028	17.346	17.772	18.138	18.51	18.951	19.402	19.955	20.679	21.435	22.36	23.008	23.652	24.416	25.297	26.209	27.191	27.657	27.734	27.755	27.723	27.631	27.495	27.949	28.414	28.902	29.333	29.81	30.036	30.216	30.367	30.518	30.669	30.813	30.976	31.139	31.313	31.516	31.706	31.897	32.078	32.283
270	Gambia	64	4.647	4.91	5.167	5.405	5.62	5.813	5.97	6.118	6.238	6.304	6.348	6.439	6.507	6.575	6.645	6.764	6.928	7.171	7.523	7.921	8.373	8.826	9.322	9.844	10.407	10.905	11.448	11.963	12.52	13.127	13.769	14.331	14.866	15.382	15.99	16.374	16.677	16.991	17.41	17.77	18.137	18.571	19.015	19.559	20.272	21.016	21.927	22.566	23.201	23.956	24.825	25.724	26.691	27.154	27.234	27.259	27.231	27.146	27.015	27.466	27.928	28.413	28.841	29.315	29.543	29.724	29.877	30.031	30.184	30.332	30.496	30.662	30.839	31.044	31.236	31.43	31.613
270	Gambia	65	4.265	4.52	4.777	5.028	5.261	5.471	5.659	5.813	5.959	6.076	6.141	6.185	6.274	6.341	6.409	6.477	6.594	6.755	6.993	7.338	7.726	8.168	8.612	9.096	9.608	10.158	10.646	11.177	11.681	12.226	12.822	13.449	14	14.526	15.031	15.628	16.005	16.303	16.612	17.023	17.377	17.738	18.165	18.601	19.138	19.838	20.57	21.466	22.095	22.722	23.466	24.321	25.206	26.159	26.617	26.7	26.729	26.707	26.627	26.503	26.951	27.41	27.89	28.315	28.786	29.014	29.198	29.353	29.509	29.666	29.815	29.982	30.151	30.331	30.539	30.734	30.929
270	Gambia	66	3.894	4.139	4.388	4.638	4.883	5.11	5.314	5.498	5.649	5.791	5.905	5.97	6.013	6.101	6.167	6.234	6.301	6.415	6.573	6.805	7.142	7.521	7.952	8.385	8.858	9.357	9.895	10.371	10.89	11.383	11.916	12.498	13.111	13.651	14.164	14.659	15.243	15.614	15.906	16.209	16.612	16.96	17.315	17.735	18.164	18.691	19.379	20.098	20.977	21.597	22.215	22.946	23.787	24.657	25.594	26.047	26.133	26.166	26.149	26.075	25.96	26.404	26.857	27.333	27.756	28.223	28.452	28.637	28.796	28.955	29.113	29.266	29.436	29.608	29.79	30	30.197
270	Gambia	67	3.533	3.769	4.007	4.249	4.493	4.731	4.951	5.15	5.329	5.476	5.615	5.726	5.79	5.832	5.919	5.984	6.049	6.115	6.227	6.381	6.607	6.935	7.304	7.724	8.146	8.607	9.093	9.617	10.082	10.587	11.069	11.589	12.156	12.755	13.281	13.783	14.267	14.838	15.2	15.486	15.784	16.179	16.52	16.868	17.281	17.702	18.22	18.894	19.599	20.462	21.071	21.678	22.397	23.222	24.077	24.997	25.443	25.533	25.57	25.558	25.492	25.385	25.823	26.273	26.744	27.163	27.626	27.856	28.043	28.205	28.366	28.527	28.683	28.856	29.031	29.216	29.427
270	Gambia	68	3.186	3.41	3.639	3.87	4.105	4.341	4.571	4.784	4.978	5.152	5.294	5.43	5.538	5.6	5.643	5.728	5.791	5.855	5.92	6.029	6.179	6.399	6.718	7.076	7.485	7.895	8.343	8.815	9.325	9.776	10.269	10.737	11.243	11.796	12.378	12.891	13.38	13.853	14.409	14.763	15.043	15.334	15.72	16.055	16.397	16.801	17.215	17.722	18.382	19.073	19.918	20.516	21.111	21.816	22.625	23.462	24.364	24.805	24.897	24.939	24.934	24.875	24.775	25.209	25.654	26.12	26.535	26.993	27.225	27.415	27.577	27.741	27.906	28.065	28.241	28.419	28.606
270	Gambia	69	2.867	3.065	3.282	3.502	3.726	3.953	4.18	4.403	4.61	4.798	4.966	5.104	5.235	5.341	5.402	5.444	5.526	5.588	5.651	5.714	5.821	5.966	6.18	6.489	6.836	7.232	7.63	8.064	8.522	9.016	9.455	9.933	10.387	10.879	11.415	11.981	12.48	12.956	13.415	13.955	14.3	14.574	14.859	15.236	15.564	15.899	16.295	16.7	17.196	17.843	18.519	19.343	19.928	20.512	21.202	21.993	22.812	23.695	24.13	24.225	24.272	24.273	24.22	24.129	24.559	24.998	25.459	25.869	26.323	26.555	26.746	26.912	27.08	27.247	27.41	27.588	27.768
270	Gambia	70	2.565	2.748	2.938	3.147	3.359	3.575	3.793	4.012	4.227	4.427	4.608	4.77	4.904	5.031	5.134	5.194	5.235	5.314	5.375	5.437	5.498	5.602	5.742	5.949	6.248	6.583	6.966	7.35	7.77	8.212	8.691	9.115	9.578	10.018	10.494	11.013	11.561	12.045	12.507	12.951	13.476	13.812	14.078	14.357	14.725	15.045	15.374	15.76	16.157	16.642	17.273	17.932	18.735	19.307	19.878	20.552	21.324	22.125	22.986	23.414	23.513	23.565	23.571	23.527	23.445	23.869	24.303	24.757	25.163	25.612	25.844	26.037	26.206	26.377	26.547	26.713	26.894
270	Gambia	71	2.288	2.448	2.623	2.806	3.006	3.21	3.416	3.625	3.837	4.043	4.235	4.408	4.565	4.694	4.817	4.916	4.974	5.014	5.092	5.151	5.211	5.271	5.371	5.507	5.706	5.994	6.317	6.685	7.055	7.459	7.887	8.348	8.757	9.204	9.628	10.088	10.589	11.119	11.586	12.032	12.462	12.969	13.295	13.555	13.827	14.185	14.498	14.818	15.196	15.584	16.057	16.67	17.311	18.092	18.65	19.207	19.863	20.616	21.395	22.235	22.655	22.758	22.814	22.827	22.792	22.72	23.137	23.564	24.012	24.414	24.855	25.088	25.284	25.456	25.629	25.803	25.971
270	Gambia	72	2.037	2.173	2.326	2.493	2.668	2.859	3.053	3.25	3.451	3.653	3.85	4.033	4.2	4.35	4.475	4.593	4.688	4.744	4.784	4.859	4.916	4.974	5.032	5.129	5.26	5.451	5.727	6.037	6.39	6.745	7.135	7.545	7.987	8.381	8.809	9.218	9.66	10.143	10.652	11.101	11.531	11.946	12.435	12.751	13.004	13.269	13.617	13.921	14.234	14.602	14.98	15.44	16.034	16.656	17.413	17.955	18.497	19.135	19.866	20.624	21.44	21.853	21.958	22.02	22.04	22.013	21.95	22.36	22.78	23.221	23.617	24.052	24.286	24.484	24.659	24.835	25.01
270	Gambia	73	1.802	1.925	2.054	2.2	2.359	2.524	2.706	2.891	3.079	3.27	3.461	3.649	3.824	3.983	4.127	4.246	4.359	4.45	4.505	4.543	4.615	4.67	4.726	4.783	4.875	5.001	5.185	5.448	5.745	6.082	6.422	6.793	7.186	7.609	7.985	8.396	8.788	9.212	9.675	10.162	10.593	11.005	11.404	11.874	12.18	12.425	12.683	13.02	13.316	13.62	13.978	14.345	14.79	15.365	15.966	16.697	17.223	17.748	18.366	19.075	19.809	20.601	21.004	21.113	21.18	21.207	21.188	21.135	21.537	21.951	22.383	22.772	23.201	23.435	23.635	23.812	23.99
270	Gambia	74	1.587	1.693	1.809	1.932	2.069	2.22	2.376	2.548	2.723	2.901	3.081	3.263	3.441	3.607	3.759	3.895	4.008	4.115	4.203	4.256	4.293	4.362	4.415	4.469	4.523	4.612	4.732	4.907	5.157	5.439	5.761	6.084	6.438	6.812	7.214	7.573	7.965	8.339	8.743	9.184	9.649	10.061	10.456	10.838	11.289	11.583	11.821	12.07	12.396	12.683	12.979	13.324	13.678	14.108	14.662	15.241	15.945	16.453	16.961	17.558	18.242	18.953	19.717	20.11	20.222	20.295	20.328	20.318	20.275	20.67	21.074	21.497	21.88	22.301	22.535	22.736	22.915
270	Gambia	75	1.35	1.481	1.581	1.69	1.806	1.935	2.076	2.223	2.385	2.55	2.718	2.887	3.059	3.227	3.384	3.527	3.656	3.762	3.865	3.948	3.998	4.034	4.1	4.151	4.203	4.255	4.339	4.453	4.619	4.856	5.124	5.428	5.734	6.069	6.423	6.805	7.146	7.518	7.872	8.256	8.674	9.116	9.508	9.884	10.249	10.679	10.962	11.192	11.432	11.746	12.024	12.309	12.641	12.983	13.396	13.928	14.483	15.158	15.647	16.137	16.712	17.37	18.053	18.789	19.172	19.288	19.365	19.405	19.403	19.371	19.755	20.15	20.564	20.94	21.352	21.586	21.786
270	Gambia	76	1.297	1.256	1.378	1.472	1.574	1.682	1.802	1.934	2.072	2.223	2.378	2.534	2.693	2.853	3.011	3.158	3.293	3.414	3.514	3.611	3.69	3.737	3.772	3.834	3.883	3.932	3.982	4.062	4.17	4.326	4.549	4.801	5.087	5.376	5.691	6.024	6.384	6.706	7.057	7.391	7.753	8.148	8.566	8.938	9.295	9.642	10.051	10.322	10.543	10.774	11.076	11.342	11.616	11.935	12.262	12.658	13.165	13.697	14.341	14.81	15.279	15.831	16.461	17.115	17.821	18.194	18.312	18.394	18.44	18.447	18.425	18.799	19.184	19.587	19.954	20.355	20.588
270	Gambia	77	1.286	1.198	1.16	1.274	1.361	1.455	1.555	1.667	1.789	1.917	2.058	2.201	2.346	2.494	2.644	2.791	2.928	3.053	3.167	3.261	3.351	3.425	3.47	3.503	3.562	3.608	3.655	3.702	3.778	3.879	4.025	4.234	4.47	4.738	5.008	5.303	5.615	5.952	6.253	6.582	6.896	7.236	7.607	8.001	8.352	8.688	9.018	9.404	9.662	9.874	10.096	10.383	10.638	10.9	11.203	11.516	11.894	12.376	12.881	13.493	13.94	14.389	14.915	15.516	16.141	16.816	17.176	17.296	17.381	17.434	17.449	17.436	17.8	18.173	18.564	18.921	19.312
270	Gambia	78	1.176	1.179	1.098	1.064	1.168	1.248	1.335	1.427	1.53	1.643	1.761	1.89	2.022	2.157	2.293	2.432	2.567	2.694	2.81	2.916	3.003	3.087	3.156	3.199	3.23	3.285	3.328	3.373	3.417	3.488	3.582	3.719	3.913	4.132	4.381	4.632	4.907	5.197	5.51	5.791	6.097	6.39	6.707	7.055	7.423	7.751	8.069	8.378	8.742	8.987	9.189	9.4	9.672	9.914	10.163	10.451	10.748	11.106	11.562	12.04	12.617	13.042	13.469	13.968	14.539	15.133	15.774	16.121	16.242	16.331	16.389	16.413	16.41	16.761	17.122	17.5	17.846
270	Gambia	79	1.037	1.068	1.071	0.998	0.967	1.062	1.135	1.214	1.299	1.393	1.496	1.603	1.722	1.843	1.966	2.091	2.218	2.342	2.459	2.566	2.663	2.743	2.821	2.885	2.925	2.954	3.005	3.046	3.087	3.129	3.195	3.283	3.409	3.588	3.79	4.02	4.251	4.505	4.772	5.062	5.321	5.605	5.876	6.171	6.494	6.836	7.143	7.439	7.729	8.069	8.299	8.49	8.69	8.946	9.175	9.41	9.682	9.963	10.3	10.728	11.177	11.72	12.121	12.524	12.996	13.536	14.097	14.703	15.035	15.157	15.249	15.312	15.343	15.35	15.687	16.034	16.398
270	Gambia	80	0.888	0.932	0.961	0.964	0.898	0.871	0.957	1.022	1.094	1.171	1.256	1.349	1.446	1.554	1.664	1.775	1.889	2.004	2.118	2.224	2.321	2.41	2.484	2.555	2.614	2.65	2.678	2.725	2.763	2.802	2.84	2.901	2.982	3.098	3.261	3.447	3.656	3.868	4.1	4.345	4.61	4.848	5.109	5.36	5.631	5.929	6.245	6.529	6.803	7.073	7.389	7.604	7.784	7.971	8.211	8.426	8.647	8.902	9.165	9.48	9.88	10.3	10.806	11.182	11.561	12.006	12.512	13.04	13.608	13.925	14.047	14.141	14.209	14.247	14.262	14.584	14.917
