country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	3.302	3.143	3.002	2.873	2.737	2.619	2.497	2.404	2.317	2.249	2.205	2.137	2.081	2.05	2.005	1.959	1.919	1.885	1.857	1.832	1.813	1.78	1.744	1.719	1.705	1.689	1.674	1.664	1.651	1.648	1.633	1.61	1.594	1.588	1.579	1.57	1.55	1.549	1.539	1.527	1.516	1.522	1.496	1.503	1.485	1.487	1.478	1.45	1.443	1.445	1.432	1.421	1.42	1.413	1.406	1.401	1.399	1.39	1.386	1.38	1.362	1.368	1.355	1.36	1.339	1.35	1.354	1.345	1.341	1.329	1.328	1.328	1.325	1.315	1.312	1.306	1.319
