country_code	country	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
270	Gambia	67.023	67.553	67.983	68.562	68.866	69.354	69.691	69.968	70.26	70.632	70.987	71.197	71.629	71.839	72.13	72.371	72.558	72.929	73.111	73.469	73.655	73.89	74.088	74.457	74.594	74.841	75.13	75.318	75.433	75.655	75.847	76.113	76.262	76.423	76.67	76.891	77.036	77.443	77.686	77.865	78.181	78.207	78.436	78.553	78.801	78.816	79.181	79.506	79.652	79.731	80.11	80.189	80.175	80.484	80.865	80.971	81.309	81.444	81.697	81.77	82.144	82.23	82.385	82.517	82.406	82.724	82.95	82.999	83.191	83.421	83.525	83.593	83.873	83.852	84.055	84.323	84.243
